,label,text
6128,поддержка,"Справки не хватает, как мне оформить, на физ лицо или на ИП или Юр. лицо. У меня есть ИП, но стоит ли оформлять на него или мне достаточно оформить на физ. лицо."
6129,поддержка,"сделайте пожалуйста Call-центр, человеческое общение это очень удобно!"
6130,поддержка,нужен телефон
6131,поддержка,Позвонить и кое что объяснить
6132,поддержка,"после регистрации пришлось писать в поддержку, чтобы разобраться, где взять тестовый период. очень неудобно"
6133,поддержка,"круглосуточную службу поддержки, которая может помочь с любым вопросом"
6134,поддержка,Помощь новичку все сделать
6135,поддержка,Прямой номер для связью с тех. поддержкой
6136,поддержка,не хватает голосового помощника
6137,поддержка,"Cлужбу поддержку, чатиком уютным"
6138,поддержка,"Не хочу писать в службу поддержки, что бы изменить свою электронную почту"
6139,поддержка,службу технической поддержки
6140,поддержка,хочется онлайн поддержки ))
6141,поддержка,"чтобы мне предложили помочь, провести настройку-привязку к сайту, сделанному на Tilda"
6142,поддержка,Нет обратной связи при возникновении вопросов долго искал как можно получить консультацию
6143,поддержка,ДОбавить Онлайн консультанта
6144,поддержка,Если в личном кабинете будет доступ к чату поддержки в онлайн режиме - это будет реально круто!
6145,поддержка,Техподержку как в Apple
6146,поддержка,"Работу со службой поддержки, так и не разобрался с зоной доменов .рус"
6147,поддержка,Не сразу заметил кнопку для обратной связи. Я бы добавил её в основное меню.
6148,поддержка,Нет телефона кудя я бы могла обратиться за помощью. Со сложностью на сайте нашла контакты.
6149,поддержка,"Меня все устраивает, Единственно, очень желательно облегчить возможность связи с поддержкой так как туда обращаюсь в совсем безнадежных случаях"
6150,поддержка,контактные данные службы поддержки еле найдешь на вашем сайте. Зачем их так глубоко прятать?
6151,поддержка,нет чата
6152,поддержка,обратная связь по телефону
6153,поддержка,нет прямого доступа к поддержке
6154,поддержка,"научить вежливости техподдержку,"
6155,поддержка,Сделайте чат для решения вопросов.
6156,поддержка,не интуитивно настроена коммуникация с клиентом
6157,поддержка,Добавить ознакомительную  информацию о  конструировании и регистрации сайта
6158,поддержка,Обратную связь
6159,поддержка,"Все описано доступно для понимания. Было бы не плохо после этого получить консультационный звонок специалиста по услуге, потому что остается много вопросов."
6160,поддержка,Нет службы поддержки онлайн
6161,поддержка,Очень долго не мог найти как открыть онлайн чат чтобы задать вопрос.
6162,поддержка,просьба в чате отвечать на возникающие вопросы
6163,поддержка,"Сделать всё оформление на 1 странице и тех. поддержку 24 ч по телефону - днём ждёшь ответа в чате 10-15 минут, а на вопрос в 19:07 ответа в чате нет и поныне (22:43). При этом, когда задаёшь вопрос, ожидая ответа ""да"" или ""нет"", абсолютно все операаторы отвечают абзацем из ссылок. Изучаешь их, и вопросов ещё больше."
6164,поддержка,Онлайн консультант в конструкторе сайта
6165,поддержка,Немного больше он лайн подержки как всплываюшие окна для таких чайников как я
6166,поддержка,"достаточно понятно, увеличьте 8 минут разговора"
6167,поддержка,"Вы можете улучшить качество советов и более быструю тех.поддержку, а так всё очень хорошо ;)"
6168,поддержка,Он лайн поддержка по сайтам
6169,поддержка,Help чат сделайте в личном кабинете
6170,поддержка,Укажите контактные телефоны на видном месте на сайте!!!
6171,поддержка,СКОРОСТЬ ОТВЕТА В СЛУЖБЕ ПОДДЕРЖКИ
6172,поддержка,"Общение с техподдержкой по поводу сервера до его оплаты. Это и вопрос коммутации с другими серверами, наличие IPMI-KVM и прочие тех подробности"
6173,поддержка,Нет контакта голосового - мне было неудобно
6174,поддержка,Обучение по настройке сайта.
6175,поддержка,окно для вопросов онлайн в процессе регистрации
6176,поддержка,"для новичков очень сложно создавать сайт, нечего не понятно и нескем посоветоваться"
6177,поддержка,Менеджер (консультант) в подборке домена
6178,поддержка,Я не нашёл контакты тех.поддержки с кем можно было бы созвонится.
6179,поддержка,Онлайн тех.поддержку
6180,поддержка,Нет тех поддержки онлайн
6181,поддержка,"Не мог найти телефон поддержки, так же указал, что являюсь юр. лицом, а в чеке надпись, что физическое, что не очень хорошо"
6182,поддержка,"Блин, ребят, при неправильном использовании или непонимании в порядке использования опций и услуг, я бы на вашем месте понатыкал больше всплывающих подсказок. Честно говоря, не могу понять, почему у меня не работает конструктор на сайте your-freedom.ru\nИ кому можно позвонить? Я изменил сайт, но он по прежнему не отображается на компе, по прежнему не загружает уже обновленную версию. И как ключить ftp для загрузки своего сайта? Мне нужно загрузить свой шаблон, если ваш не подойдёт!"
6183,поддержка,добавить номер телефона поддержки на сайт. для женщин все это очень сложно
6184,поддержка,справка про доменные зоны
6185,поддержка,Настроить робота для звонков на личный номер в случае если деньги кончаются на хостинге или домене
6186,поддержка,"Двое суток ваш автомат на запрос кода присылал одновременно два кода с одним временем отправки и при вводе любого из них отвечал что неправильно. Потерял в сумме около 20 часов. Благодарен вашим сотрудникам, которые по моему запросу устранили. Хотел прекращать работу с вашей ""Регрушкой"". пРИНОШУ СВОИ ИЗВИНЕНИЯ."
6187,поддержка,"Как то запутанно. Сначала я в итоге добавил в корзину услугу а потом уже подключил (вроде) бесплатный период на 14 дней. И не нашел у вас какой нибудь простой инструкции, как мне потом закачать в итоге сайт. В моем случае сайт на CMS joomla. Я понимаю вам как профессионалам это все просто, но тем кто еще осваивается, многое порой не понятно. Нет простых инструкций по шагам."
6188,поддержка,"я новичек в теме, не получается подключить домен к сайту на тильда было бы здорово если бы подсказки были проще. Спасибо"
6189,поддержка,"Пошаговое сопровождение. Пишете: ""Сейчас нам надо сделать то-то и то-то. На следующем экране Вам будет предложено ввести то-то и то-то. Ввод данных защищен законом БЛАБЛАБЛА-ФЗ. \nИ т. д."
6190,поддержка,"Чтобы после покупки домена сайт рег.ру сообщал, что необходимо сделать дальше, чтобы купленный сайт заработал"
6191,поддержка,"Ответы технической поддержки. Такое ощущение, что разговариваешь с деревьями.\nПроцесс заказа услуг действительно на 5 баллов!"
6192,поддержка,"онлайн помошник на сайт нужен, как возможно это сделать?"
6193,поддержка,Добавить телефон для связи
6194,поддержка,Обслуиванием
6195,поддержка,Круглосуточной поддержкой по бесплатному телефону гор. линии
6196,поддержка,Увеличить время общения по горячей линии хотя бы до 10 мин
6197,поддержка,персонального менеджера
6198,поддержка,телефон поддержки
6199,поддержка,систему поддержки - чтобы она ДЕЙСТВИТЕЛЬНО была 24 на 7!!!
6200,поддержка,"Сделайте чат, не всегда удобно и понятно в по инструкции.Спасибо"
6201,поддержка,быстрее реагировать
6202,поддержка,Предложить онлайн консультанта..
6203,поддержка,"все понятно, только немного долго отвечает чат-техподдержки... долго это не 5-20 секунд, а минут 5-10."
6204,поддержка,ПОМОЧЬ
6205,профили,баг в поле даты выдачи паспорта и даты рождения
6206,донастройка,"Нет возможности присоединить существующий домен, раньше можно было."
6207,донастройка,В названии хостинга нельзя указать к какому домену он принадлежит. Т.к. хостингов очень много - это проблема. Раньше было лучше.
6208,донастройка,Сложно связать домен и хостинг
6209,донастройка,НЕТ ВОЗМОЖНОСТИ ПРИВЯЗАТЬ УЖЕ ЗАРЕГИСТРИРОВАННЫЙ ДОМЕН.
6210,донастройка,"Непонятно, зачем при заказе хостинга, вы убрали выбор домена, на который я хочу повесить этот хостинг. Стало хуже, не понятнее."
6211,донастройка,Название хостинга по имени домена.
6212,донастройка,Домен сразу разместился на ранее куплином хостинге? Этот момент не понял при покупке нового домена.
6213,донастройка,Непонятно к какому домену будет привязан хостинг
6214,донастройка,"Непонятно, как присвоить доменное имя новому хостингу"
6215,донастройка,Сразу выбирать домен
6216,донастройка,Не понятно под каким доменом хостинг привязался. Нужно к pianoroomspro.ru
6217,донастройка,При заказе добавить пункт разместить на уже существующий хостинг.
6218,донастройка,"я впервые делаю заказ,  и не знаю как привязать домен к хостингу."
6219,донастройка,"Раньше при заказе сервака можно было сразу прявязать домен, а сейчас хер пойми что сделали, не удобно! домен надо отдельно привязывать, вы сделали сервис хуже, деградация!"
6220,донастройка,"Раньше можно было выбрать имя, отображаемое в списке услуг. Сейчас нельзя, генерируется рандомное имя. Это не очень удобно, когда несколько услуг на аккаунте"
6221,донастройка,Заказ сделать легко. Но у меня без помощи не получается привязать Домен к сайту. Просьба сделать инструкции для Чайников
6222,донастройка,Сделайте привязку домна к хостингу автоматической.
6223,донастройка,"Очень непонятно! При заказе хостинга должна быть привязка к домену. Я заказала хостинг и долго искала, как его дальше привязать к дому. Сейчас еще не знаю ни данных для входа,ничего. Хоть бы инструкцию краткую высылали или показывали."
6224,донастройка,Дайте прикрепить существующий домен к хостингу
6225,донастройка,Связать одновременно покуку домена и хостинга
6226,акции и скидки,не смог применить промо-код – в корзине нет услуг для моего промокода – не ясно к каким тарифам хостинга относится промо-код
6227,акции и скидки,"Верните старый способ оформление заказа. Это УЖАС ПОЛНЫЙ! Я из-за вашего новшества не могу 2 мес бесплатного хостинга взять, так как ввести код просто негде!"
6228,акции и скидки,Как воспользоваться вашим промо кодом? Получите бесплатно 2 месяца хостинга и SSL-сертификат! \nE70B-881A-0011-2233 куда и когда его вставлять не понятно ((
6229,акции и скидки,Так и не смог активировать подарок 2 месяца хостинга. Как это сделать?
6230,акции и скидки,"Оформлял в надежде на бесплатный домен, но так и не получил..."
6231,акции и скидки,Со второго раза разобрался как получить бесплатно домен в подарок. Порадовало что от того заказа осталось 60 рублей. Мелочь а приятно. Спасибо хороший хостинг. Взял на год т.к. денег было на карте 2т.р. лень было идти в банкомат.
6232,акции и скидки,"можно улучшить, если при указании промокода будет отображен весь перечень получаемых опций, а не только скидка"
6233,профили,Автоподбор Индекса - незаменимая вещь
6234,профили,"Пришлось заполнять два раза данные при регистрации домена, выдал ошибку.\nПри регистрации выбрал минимальный тариф для хостинга, то что придупредили о статике хорошо, а вот сменить тариф прямо из формы было нельзя, неудобно."
6235,профили,"У вас поле ""получатель"" подпись ""НЕОБЯЗАТЕЛЬНОЕ"", при регистрации вдруг становится ОБЯЗАТЕЛЬНЫМ"
6236,профили,"Были заморочки с этим ""Серия и номер паспорта не соответствует шаблону, допустимому для выбранной страны."""
6237,профили,"все отлично, но в дальнейшем возникнут вопросы по поводу изменения данных паспорта, так как планирую получать гражданство РФ"
6238,профили,"Почему-то мастер оформления не сразу предлагал выбрать данные существующего профиля, только новые данные, но через 3 дня стал предлагать :)"
6239,профили,проблема с вводом населенного пункта
6240,профили,первый раз просили меня заново ввести контактную информацию
6241,профили,"Пытаюсь исправить телефон и адрес регистрации, начинает тупить и просить ввести город, хотя уже все есть в строке, удаляю ввожу опят, такой же тупняк. Поправьте форму, работает не корректно."
6242,профили,"Форма не проускала инностранную регистрациюс, поддержка обешала ответить, до ответа попробовал зайти вроде прошло"
6243,профили,Поля с регистраций ИП толком не работают.
6244,профили,"Я ели заполнил !\nЧто за форма такая ? Целый день возьми и догадайся сам, о чем тебя спрашивают и что за 10 символов ?"
6245,профили,Нельзя было написать отчество на латинском с большой буквы..  а так же поле отчество является обьязательным... а у меня его нет. У меня вместо этого 2 имени
6246,профили,"Не возможно изменить профиль. \nВ поле имя указано : Vadym Moskalenko (Vadym)\nИ в поле фамилия так же указано : Vadym Moskalenko\nКогда пытаюсь изменить профиль, меняю только поля имя и фамилия, выскакивает ошибка что номер телефона введен не корректно. Хотя его вообще не изменял"
6247,профили,"При регистрации было предложено заполнить базовую анкету. При этом форма не отправлялась, без указания на конкретные ошибки. \nПосле оплаты заказа было предложено заполнить другую схожую анкету, с ней все в порядке."
6248,профили,Мне пришлось листать свой возраст. Нельзя ввести вручную
6249,профили,"В адрес юрлица строка: \nБУЛЬВАР ЖУЛЕБИНСИЙ ДОМ 5, ПОМЕЩЕНИЕ XVIII КОМНАТА 19 ЭТАЖ 1\nвыдавала ошибку из-за того, что в ней недопустимые символы"
6250,профили,не понятно почему у меня фактически три одинаковых профиля между которыми нужно выбрать
6251,профили,С экспресс регистрацией возникла заминка. Потратила 30 минут. Не понятно зачем повторные поля заполнения?
6252,профили,"Когда несколько профилей, особенно тех которые не пропускают оформление, неудобно возвращаться туда-обратно"
6253,профили,"не принял название города, пришлось в обсласть"
6254,профили,Четыре раза вводил имя и паспорт
6255,профили,"При вводе даты рождения, добавьте, пожалуйста, возможность пролистывать сразу года, а не только месяцы. Пришлось очень долго кликать."
6256,профили,г. Зеленоград писало не введено
6257,профили,"Перед указанием данных была необходимость посмотреть существующие данные для домена, но перейти на какой-либо другой раздел сайта не было возможность, везде срабатывал редирект! Очень не удобно!"
6258,профили,"Поле город все время выдавало ошибку, пока не заполнил поле область."
6259,профили,ПОле город не распознает города
6260,профили,Непонятно почему без ввода области я не смог написать просто город
6261,профили,Прошло только с 3-го раза. Проверьте формат приема данных и указанные примеры.
6262,профили,Пришлось зайти в профиль и заполнить там. Так как Еррор мессаджи не показывались
6263,профили,Куча ошибок со стороны валидации введенных данных
6264,профили,"что значит ""см подсказки"" как правильно заполнять? Сделайте чтобы форма сама подсказывала как надо, почему я должен куда то заходить и что то читать, трятя свое время"
6265,профили,"В плейсхолдере поля написано ""необязательное"", но при нажатии далее над ним появляется ошибка ""обязательное"""
6266,профили,долго поля чтобы заполнять
6267,профили,У нас в стране поле кем выдан занимает 4-5 знаков
6268,профили,"Информация дублируется и ее приходится вводить заново, мега неудобный ввод дат, зачем нужны эти всплывающие окна, лучше дайте самому набрать 6 цифр. Куча ненужных однотипных технических сообщений на почту. Юзабилити страдает. Расписал бы подробнее еслиб не ограничение на символы."
6269,профили,Я не смог ввести правильно паспортные данные т.к. явлюсь гражданином Кыргызской Республики
6270,профили,"Рядом с полем индекс указан пример внесения всех данных, робейте пример по блокам"
6271,профили,"Не совсем понятна последняя страница с выбором контактов. У меня почему-то оказалось три одинаковых профиля и я не знал какой выбрать. Выбор ""панели управления"" тоже немного напряг,  наверно надо предусмотреть возможность смены панели управления если она не понравилась."
6272,профили,"получатель ""необязательное"" поле, хотя на самом деле обязательное"
6273,профили,не смог добавить данные. завел новые
6274,профили,"Очень сырая форма заказа. Нет подсказок по незаполненным полям, данные из предыдущего заполнения сохранены фрагментарно. Давно не видел такой халтуры!"
6275,профили,"Изначально не сохранялись данные владельца аккаунта, также не давал перейти в личный кабинет. При нажатии на кнопку сохранить ничего не происходило. Пришлось переключиться на новую версию сайта и там уже внести данные об аккаунте."
6276,профили,"Выбор Контактов - Редактирование контакта - не сохраняет изменения, не ясно что ещё нужно там."
6277,профили,"Поле ввода кем выдан паспорт не выдержало длины значения ""ТП № 66 ОТДЕЛА УФМС РОССИИ ПО САНКТ-ПЕТЕРБУРГУ И ЛЕНИНГРАДСКОЙ ОБЛ. В ПРИМОРСКОМ Р-НЕ ГОР. САНКТ-ПЕТЕРБУРГА"" - и даже ошибку не написало - пришлось из девелоперской консоли выковыривать -  просьба принять меры"
6278,профили,на юр лицо не смог
6279,профили,"Поле помечено необязательным, но пока не заполнишь хренушки."
6280,профили,Заполните недостающие контактные данные КАКИЕ ИМЕННО?
6281,профили,"Глючит, ни черта непонятно по 5 раз надо тыкать и обновлять-нельзя такое в продакшн выкатывать."
6282,профили,"Несколько раз в разных браузерах пытался ввести данные юридического лица. Не получилось - не выдает никакой ошибки, но при нажатии кнопки Готово ничего не происходит."
6283,профили,"пришлось заполнять необязательные поля, иначе возникали ошибки\nСмог понять, что нужно заполнять необязательные поля только после общения с поддержкой."
6284,профили,"Если написано что ""графа НЕОБЯЗАТЕЛЬНА"", почему ее нельзя пропустить?"
6285,профили,Не подсвечены поля которые требуется ввести обязательно.
6286,профили,"15 раз нажала на Готово в течении 30 мин, и только потом вышло сообщение где ошибка - в ИНН"
6287,профили,"не получалось изменить данные, полчаса не знал, что делать. пришлось всё вводить заново."
6288,профили,"Не смог в графу кем выдан паспорт вписать: ""Отделением УФМС России по Свердловской области в Октябрьском районе гор. Екатеринбурга ""\n\nВыдавало ошибку"
6289,профили,Было не так очевидно какие поля обязательны для заполнения.
6290,профили,Дважды пришлось заполнять информацию о компании
6291,профили,Какого хрена оформление происходит после оплаты?
6292,профили,"Кавычки в наименовании на английском мог бы и сам поменять, телефон тоже, мог бы и сам под формат подменять при наборе."
6293,профили,"У вас лучший личный кабинет! Меня как веб-разработчика это вдохновляет и радует, что не только у моих клиентов удобные и интуитивные сайты.\nЗамечание: При заполнении дат, в профиле, потребовалось время понять как работает шаблон, а ручной ввод отсутствует.\nСпасибо за ваш труд!"
6294,профили,Очень сложно было выставить дату дня рождения
6295,профили,Ввод номера телефона просто ад
6296,профили,"Индекс не заполнил, не ругнулось, мало понятно что это обязательно"
6297,профили,"Нет подсказки на поля адреса, что их нужно заполнять"
6298,профили,"При выявлении ошибки в заполненной форме  после нажатия готово, было бы хорошо чтобы пользователя сразу перекидывало на то место, где заполнено с ошибкой. В мобильной версии естественно."
6299,профили,"Странно только то, что всю эту информацию уже для данной учетки настраивали - хостинг у нас здесь уже был. А так все отлично."
6300,профили,Не смогла ввести свой номер телефона.
6301,профили,Нет выделения полей в которых ошибки
6302,профили,"информацию уже указывал для прошлого ВПС, было бы удобно если бы данные переносились автоматически!"
6303,профили,"Сразу указывайте, какие поля не обязательны к заполнению или просто их исключите из форм"
6304,профили,Необходимость вводить данные по многу раз
6305,профили,пасрорт не  понравилась вводит: пака
6306,профили,"Ввел данные в личном кабинете в настройках, при оформлении нужно было снова вводить эти же данные. В настройках аккаунта пикер выбора даты просто свел с ума, почему нельзя вбить дату текстом , зачем кликать по месяцам до даты рождения. При оформлении заказа хоть нормальное поле."
6307,профили,Почему личные данные запрашиваются уже после оплаты?
6308,профили,"я не понял,мне на ип или на физ лицо оформить."
6309,профили,Не все поля пишут ошибку что не заполнены
6310,профили,Зачем нужна анкета?\nПлохо работает заполнение полей
6311,профили,"По нескольку раз вбивать свои данные, включая отчество латиницей - это негуманно!!!"
6312,профили,"Из названия поля ""Телефон"" непонятно, что нужен номер, способный принимать СМС."
6313,профили,имя отчество с маленьких букв! не рассчитано на заказчиков живущих за границей
6314,профили,Необходима подсветка полей обязательных для заполнения
6315,профили,Не вводится ИНН юр лица
6316,профили,Место выдачи паспорта не релевантно для граждан других стран
6317,профили,Надо автозаполнение по известной персоне!
6318,профили,"Приходится дважды вручную вводить одну и туже информацию (первый раз при регистрации аккаунта, второй раз при заказе услуг). При этом нет возможности даже скопировать то что уже заполнял ранее. Полный регресс.."
6319,профили,"Чуть кликнул не туда и форма ввода данных владельца закрывается и ВСЕ сбрасывается!\n\nПросто дайте выбрать из списка имеющихся, а если решил ввести новые надо делать переход на доп. страницу на ней форма, под ней бледная кнопка ""Вернуться к списку"" и яркая ""Продолжить""."
6320,профили,Зачем еще раз ? все данные у вас уже есть в профиле ?
6321,профили,вообще непонятно почему для входа в кабинет надо вносить данные. если поменялся даже хостинг или отключилась / добавилась услуга как именно поменялся вход в личный кабинет?
6322,профили,Неявно обозначены обязательные поля
6323,профили,Обязательные поля для заполнения не выделяются... только один раз выделяются. пришлось все заполнять что жутко бесило. Меняйте срочно!
6324,профили,нужно чтобы поле ввода владельца доменом предлагалось автоматически.
6325,профили,"Пропал пункт автозаполнения, пришлось все писать заново."
6326,профили,при заполнении поля и перехода к следующему отсутствует скролинг страницы вверх
6327,профили,"Латинское название ввелось автоматически, при этом показывало ошибку ввода. \nВ итоге, полю с латинским названием не понравились кавычки...... Но мы это не сразу поняли..."
6328,профили,"Сделайте окно отчество не обязательным, так как не у всех людей оно есть."
6329,профили,Форма заполнения адреса поумнее должны быть:)
6330,профили,два раза писать одно и тоже в предыдущей версии был сохраненный профиль...
6331,профили,Отчество есть не у всех
6332,профили,до этого я уже заполнял анкету.\nно очень тяжело нашел где ее заполнять
6333,профили,"Настройте ввод даты рождения в firefox! Не заполняется год рождения, не дает ввести последние цифры.\n\nFF 62.0, OC Linux."
6334,профили,не всегда в названии населенного пункта 35 знаков. надо больше
6335,профили,"Научиться запоминать контактные данные, а не создавать дубликаты после их корректировки!"
6336,профили,"Потому что в полях нельзя указать значение длинее 30/35 символов - область и город. У меня адрес: Московская область, городской округ Павловский Посад, поселок городского типа Большие дворы."
6337,профили,"Не подсвечено поле, которое необходимо заполнить. При попытке купить сразу два домена, после заполнения анкеты, выкидывало на страницу поиска доменов со словами ""корзина пуста""\n\nЯ забодался домены эти покупать!"
6338,профили,Отчества не всегда обязательны
6339,профили,не спрашивать каждый раз заново КПП
6340,профили,"Составьте список стран по алфавиту, пожалуйста."
6341,профили,"Сначала попытался сделать профиль клиента, но у меня не получилось. Написал в ТП."
6342,профили,"при заполнении контактных данных не подсвечиваются поля которые обязательны к заполнению, точнее подсвечиваются но не все.\nНапример, если заполнить ФИО и дату рождения и после применить, то ни одно поле не выделится а появится сообщение что не все поля заполнены, а если не заполнить дату рождения то это поле выделится как обязательное к заполнению"
6343,профили,"Подсказки для тех, кто быстро оформляет домен и не имеет времени на подробное изучение правил, зачем вводятся данные, как будут использованы и как защищены."
6344,профили,Верните шаблоны автозаполнения данных.
6345,профили,Слишком часто ввожу свои данные. Куда они деваются?
6346,профили,выделять цветом нужные к заполнению формы
6347,профили,"Не очень понятно, зачем вводить данные о моей компании, если у меня уже есть аккаунт и там всё есть. Почему нельзя взять оттуда?"
6348,профили,поле ввода индекса пример с правой вводят в заблуждение
6349,профили,Пришлось заполнять одну и ту же анкету 2 раза
6350,профили,Нет отчества по паспорту. Совсем. У вас не предусмотрен такой случай
6351,профили,"Однозначно указать обязательные поля и выделять поля, которые не заполнены но обязательны к такому заполнению ..."
6352,профили,"Пришлось вручную заполнять поля. Ранее была возможность выбрать два профиля, данные из которых заполняют поля, а сейчас один. И он пустой."
6353,профили,"Не учитывается ,что в некоторых иностранных паспортах подразделения МВД указываются закодированно ,например Араратское МВД  код 025"
6354,профили,"Не подсвечиваются поля почтового адреса, если их не заполнять. Хотя, как оказалось, они обязательны."
6355,профили,"Старая форма была информативнее. В новой один экран налезает на другой, его не видно, а система считает, пока не заполнить данные формы на всех экранах - не пропускает."
6356,профили,"Формы для ПД неудобны, сплошное поле для текста, которое разносит данные удобнее"
6357,профили,Систему опредеделения нужных полей
6358,профили,С датой перемудрили (как веб-разработчик говорю).
6359,профили,Настроить работающую форму автозаполнения имеющихся данных
6360,профили,"Сохранить данные об организации, в этот раз почему-то у вас пропал КПП, я его 30 мин искал"
6361,профили,Здравствуйтье меня зовут Гагик я из Армении      мой паспорт выдан от 009 а в Вашем бланке не дает аформить    должно быть не менше 10 символов     но что я могу сделать если паспорт дал 009 паспортный стол   можно узнать какие нормативы в других странах в тем более в Армении и сделать аформление более удобным спасибо
6362,профили,Не показывает валидацию при изменении профиля
6363,профили,"При попытке дозаполнить данные (КПП, юр адрес) изменения не сохраняются.\nSafari, MacOS"
